filename,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40
sample_1144.jpg,B,C,A,B,B,C,C,D,D,D,C,D,A,B,A,B,B,C,B,D,C,C,B,B,B,D,C,B,A,A,D,A,D,C,A,B,B,B,A,D
sample_1145.jpg,D,D,B,B,C,A,C,C,C,D,B,A,D,C,D,C,D,A,C,B,A,D,D,D,C,A,D,A,A,A,C,A,B,A,C,D,D,B,A,C
sample_1146.jpg,A,A,C,B,D,C,A,D,D,D,A,B,C,D,D,B,D,A,D,C,C,A,B,B,B,D,B,C,B,A,B,A,A,A,A,A,C,D,C,C
sample_1147.jpg,D,D,A,D,B,B,C,B,C,A,D,D,A,C,C,D,C,B,D,A,A,C,C,C,D,B,C,C,B,B,C,A,D,B,C,C,D,D,B,B
sample_1148.jpg,D,D,A,C,B,A,A,C,A,A,A,B,B,B,A,D,D,C,A,C,B,A,A,D,D,C,D,B,C,D,D,A,D,D,D,D,A,A,B,C
sample_1149.jpg,C,C,B,B,C,C,B,D,D,D,A,B,B,B,B,A,D,B,B,D,A,B,A,B,D,B,C,D,C,A,D,C,C,B,B,B,A,C,B,B
sample_1150.jpg,B,B,A,B,A,D,B,A,A,A,D,D,D,B,A,C,C,B,B,B,B,A,B,D,C,D,C,D,A,A,D,C,C,D,D,C,D,A,C,D
sample_1151.jpg,B,C,B,D,A,C,D,A,A,D,B,C,C,D,A,A,B,D,D,A,D,A,B,D,C,B,A,D,D,C,C,C,D,C,C,C,D,A,A,D
sample_1152.jpg,B,B,B,A,D,D,C,D,C,D,A,D,A,D,D,D,D,A,B,D,D,D,D,D,B,C,D,B,C,A,A,D,B,A,A,C,B,B,C,A
sample_1153.jpg,C,D,C,B,B,C,D,D,B,C,B,A,D,A,A,B,B,D,B,A,C,B,D,B,B,A,D,C,B,C,A,D,C,B,B,A,D,D,A,A
sample_1154.jpg,D,D,D,C,A,C,D,D,A,B,B,B,B,D,D,A,D,A,C,A,A,C,D,D,B,D,B,A,D,A,C,A,B,C,C,D,D,B,A,A
sample_1155.jpg,C,A,C,D,D,B,B,C,D,D,C,A,D,D,A,B,D,B,C,D,D,D,A,C,C,D,D,B,B,B,C,B,A,B,D,A,B,C,A,A
sample_1156.jpg,C,C,C,C,B,A,A,B,B,D,A,B,A,C,A,B,C,A,C,C,D,D,A,C,C,D,C,C,A,A,D,C,D,C,C,B,D,A,D,A
sample_1157.jpg,B,C,D,B,A,D,C,D,B,D,B,C,A,D,D,B,B,A,C,A,C,A,D,D,D,D,C,B,B,C,B,D,B,D,C,B,D,D,A,D
sample_1158.jpg,C,B,A,A,A,B,C,D,A,B,B,B,A,B,A,D,B,A,D,C,A,B,D,C,D,A,D,C,D,C,B,A,B,B,C,A,A,C,A,D
sample_1159.jpg,B,C,B,B,D,A,B,C,C,C,D,C,B,D,D,A,A,B,B,A,B,C,B,B,A,D,A,A,B,B,B,D,B,B,D,D,A,B,D,D
sample_1160.jpg,C,B,A,D,B,D,B,B,D,B,B,C,A,D,D,C,A,A,A,C,D,C,D,A,B,A,C,A,D,C,B,C,C,B,B,C,C,A,A,D
sample_1161.jpg,C,B,A,B,D,C,C,A,C,D,C,B,B,D,B,B,C,B,B,A,C,C,A,B,D,D,B,D,B,A,C,A,D,D,D,D,B,A,A,C
sample_1162.jpg,B,D,B,D,B,B,A,C,A,D,C,D,A,D,B,C,A,B,B,D,C,D,B,B,D,D,C,C,A,B,C,A,C,D,C,D,A,A,C,B
sample_1163.jpg,D,A,B,D,C,A,B,C,C,A,B,B,A,D,C,B,D,D,D,A,A,B,C,B,B,A,C,D,D,B,C,B,B,D,D,A,C,B,C,B
sample_1164.jpg,D,A,A,D,B,C,D,A,A,B,D,D,D,D,C,D,B,A,A,C,C,C,A,A,C,C,B,B,D,B,B,D,A,A,C,C,C,B,C,A
sample_1165.jpg,A,B,C,C,D,A,B,B,A,B,A,B,B,C,C,C,D,D,D,C,D,D,B,A,B,D,B,A,C,C,B,C,B,D,B,C,A,C,D,C
sample_1166.jpg,A,B,C,D,D,D,C,D,C,A,A,B,C,A,C,A,B,B,B,B,A,D,B,D,C,A,D,D,D,B,C,C,D,B,C,D,B,A,B,A
sample_1167.jpg,C,D,D,D,C,D,A,D,B,D,A,D,A,C,D,B,B,C,C,B,D,C,D,C,A,C,D,C,B,D,D,B,D,A,A,A,B,D,D,D
sample_1168.jpg,C,C,D,C,D,C,A,A,A,B,C,B,C,A,D,A,B,D,A,D,A,D,A,D,C,D,B,D,D,A,A,B,B,D,B,B,B,D,D,D
sample_1169.jpg,D,C,C,B,D,B,B,B,C,B,B,C,D,B,B,C,D,B,B,D,C,B,A,C,C,C,A,A,B,C,C,D,A,D,A,A,C,B,B,B
sample_1170.jpg,D,D,A,B,D,A,A,C,D,B,A,B,D,D,A,B,D,A,D,A,D,A,A,A,B,A,A,A,D,D,D,A,A,C,D,B,A,D,B,C
sample_1171.jpg,C,B,C,A,C,C,A,D,C,D,A,A,C,D,D,C,C,C,A,B,D,A,A,B,D,B,D,B,D,C,A,C,A,D,D,D,B,D,B,B
sample_1172.jpg,A,D,B,B,A,B,B,D,B,A,D,A,C,A,D,C,C,D,A,D,D,C,B,B,C,B,B,B,B,B,A,A,D,C,B,C,A,B,A,D
sample_1173.jpg,D,B,D,C,B,D,A,B,A,B,B,A,B,A,C,B,C,B,D,B,C,B,C,D,C,C,D,B,B,A,A,C,A,C,B,C,A,C,B,D
sample_1174.jpg,B,C,D,D,C,C,B,C,D,C,C,C,B,D,A,C,A,D,D,D,B,C,C,D,C,D,D,D,B,B,C,A,A,A,D,D,D,A,D,C
sample_1175.jpg,A,C,B,B,A,C,A,A,A,C,C,C,C,A,B,C,D,D,A,D,A,C,C,A,A,B,D,A,D,A,A,A,C,C,D,C,C,C,A,A
sample_1176.jpg,C,C,C,B,B,C,D,C,D,A,D,D,D,A,A,A,D,D,A,A,A,B,D,A,C,D,A,C,D,A,D,C,A,A,B,A,B,C,D,D
sample_1177.jpg,C,B,D,C,A,A,D,D,B,B,C,B,D,C,C,D,B,A,B,B,C,D,B,C,C,A,C,B,A,A,B,A,D,A,A,D,B,D,A,A
sample_1178.jpg,D,A,A,D,A,A,C,C,C,C,D,B,A,B,A,C,B,B,A,A,A,A,B,B,D,B,A,A,A,A,C,B,B,B,B,A,D,B,A,D
sample_1179.jpg,A,D,C,D,C,A,A,A,B,A,C,C,D,D,A,A,A,D,C,D,A,A,A,A,A,B,B,A,A,D,A,C,D,C,A,B,C,B,D,B
sample_1180.jpg,A,D,D,C,D,D,C,C,B,A,B,C,C,B,D,D,B,C,D,C,D,B,D,D,A,B,B,D,D,C,D,C,D,D,A,A,B,D,A,D
sample_1181.jpg,C,D,A,C,C,C,C,A,B,B,B,C,C,D,D,D,A,D,A,A,B,A,B,A,B,D,A,D,C,C,D,A,B,D,D,D,D,B,D,D
sample_1182.jpg,A,A,C,C,B,D,C,B,C,B,C,B,B,C,B,C,D,B,A,D,C,D,A,C,C,B,C,A,B,C,B,B,C,B,D,B,B,C,D,B
sample_1183.jpg,D,C,C,A,D,C,A,C,B,A,A,A,B,A,C,D,A,C,D,C,B,A,D,C,B,B,D,B,D,B,C,B,D,A,B,A,D,C,D,C
sample_1184.jpg,A,D,B,B,A,C,B,B,B,C,A,B,A,B,A,A,D,D,A,D,C,D,D,B,A,B,A,B,A,C,D,D,B,D,C,B,D,C,D,D
sample_1185.jpg,B,D,C,C,D,C,D,B,D,C,B,A,C,C,D,C,B,C,D,D,B,D,D,B,B,B,A,A,B,C,B,B,C,D,C,D,A,C,D,C
sample_1186.jpg,C,C,B,C,A,D,C,B,A,D,B,D,A,B,C,A,D,A,A,B,A,A,C,B,D,B,C,C,C,C,C,A,A,C,A,B,B,A,B,D
sample_1187.jpg,C,B,C,B,D,A,D,D,A,C,C,C,D,D,C,A,D,D,C,C,C,C,D,D,A,A,C,B,A,D,A,B,A,C,A,D,A,A,D,C
sample_1188.jpg,D,C,A,C,C,D,D,B,B,A,A,D,D,D,B,C,A,A,D,A,C,A,C,D,B,B,B,B,D,B,D,D,C,D,C,C,B,A,A,A
sample_1189.jpg,C,A,C,C,D,D,B,C,C,C,D,A,C,A,D,B,B,D,D,D,D,A,D,B,B,D,B,A,C,A,B,A,C,C,B,C,B,B,D,D
sample_1190.jpg,B,A,D,B,A,A,D,D,C,A,D,D,B,A,D,B,A,A,A,B,D,B,B,B,D,A,D,D,C,D,A,A,A,A,B,D,B,C,D,B
sample_1191.jpg,D,A,A,A,A,B,C,C,B,A,C,A,A,C,A,A,D,C,B,C,A,D,B,B,A,B,D,B,D,C,D,A,A,B,A,A,D,B,B,A
sample_1192.jpg,A,A,B,A,A,C,C,A,C,A,D,A,B,D,A,B,D,C,B,B,D,B,D,C,D,C,B,B,A,D,C,A,D,B,B,A,A,A,C,C
sample_1193.jpg,B,C,A,B,B,B,D,C,A,C,D,B,A,D,D,A,D,D,D,B,C,C,A,A,B,A,B,C,D,C,C,D,C,D,D,D,C,A,D,B
sample_1194.jpg,A,D,B,C,A,D,C,D,B,A,C,B,C,B,D,D,B,C,B,D,A,D,D,B,C,C,B,C,C,D,D,B,D,B,A,C,C,A,D,B
sample_1195.jpg,A,B,A,B,A,C,D,B,A,A,A,C,A,D,D,B,C,A,A,D,D,B,C,B,C,D,D,D,C,C,C,A,D,D,A,A,A,B,A,A
sample_1196.jpg,C,B,A,A,A,B,B,D,A,D,C,A,A,C,C,B,C,D,A,C,B,A,D,C,D,D,C,A,A,A,D,A,C,D,D,A,A,D,D,D
sample_1197.jpg,C,A,B,C,B,D,C,C,B,A,C,B,B,D,B,B,C,A,B,A,B,C,D,D,C,B,C,A,C,B,A,C,D,C,A,A,A,C,C,A
sample_1198.jpg,C,B,A,A,B,A,D,A,B,C,D,A,D,B,A,B,D,B,C,C,B,B,C,C,D,C,A,B,C,A,B,C,D,D,B,D,D,C,D,B
sample_1199.jpg,D,D,C,D,B,C,C,A,B,D,C,D,A,B,C,B,D,B,A,A,C,D,A,A,A,A,B,D,D,D,B,D,D,C,D,B,D,C,A,A
sample_1200.jpg,B,D,D,A,B,D,D,A,B,A,A,C,A,D,C,C,C,A,A,A,B,C,A,D,B,A,A,C,C,D,B,C,A,D,D,D,D,C,D,D
sample_1201.jpg,B,B,A,A,B,D,A,C,A,C,C,C,B,C,B,B,A,D,C,D,B,D,C,D,A,A,B,B,A,C,C,C,D,A,A,C,B,D,C,C
sample_1202.jpg,D,B,A,A,A,A,B,B,A,A,C,D,B,C,C,A,C,C,A,C,B,C,A,B,D,C,B,A,C,A,B,B,D,C,A,D,C,A,C,A
sample_1203.jpg,A,D,A,B,A,B,A,D,B,C,D,B,C,C,A,C,D,A,D,B,B,D,B,A,D,A,B,B,D,A,B,A,C,D,A,B,C,B,A,A
sample_1204.jpg,C,C,B,D,A,D,B,C,D,C,C,D,B,B,D,A,B,B,A,B,A,B,C,A,A,D,A,B,D,A,D,C,C,A,A,A,A,A,B,C
sample_1205.jpg,D,B,B,B,C,C,B,C,D,C,C,C,A,D,B,A,B,B,D,B,C,B,C,A,C,D,C,A,A,A,D,D,A,D,B,A,A,C,D,D
sample_1206.jpg,B,A,D,B,A,A,D,A,B,D,C,A,B,D,A,A,A,D,D,A,B,D,B,A,A,A,A,C,C,B,C,B,C,D,B,A,B,C,B,A
sample_1207.jpg,C,B,B,B,C,D,B,B,D,A,C,B,A,D,A,B,D,B,C,D,B,B,B,D,A,C,D,B,A,A,D,C,B,A,A,D,C,D,B,A
sample_1208.jpg,A,B,C,D,B,A,C,C,D,C,C,B,C,D,A,B,D,D,C,B,D,A,C,D,B,C,A,B,A,B,C,C,B,D,B,C,C,A,B,D
sample_1209.jpg,D,D,A,C,A,B,B,D,D,D,A,B,C,C,A,B,B,D,B,D,B,A,B,B,A,A,A,C,D,D,C,D,A,D,A,D,B,B,B,B
sample_1210.jpg,C,C,C,B,D,B,B,C,A,B,A,D,B,D,B,D,C,A,C,D,C,D,D,B,B,A,D,C,D,D,C,B,A,A,D,A,B,C,C,D
sample_1211.jpg,D,C,A,D,C,D,A,B,D,D,B,B,D,A,B,C,D,D,B,A,A,C,C,B,A,D,A,A,B,D,B,A,C,A,B,A,B,C,B,D
sample_1212.jpg,C,B,B,D,A,C,D,D,D,D,B,B,C,A,B,A,C,A,D,C,C,C,A,C,D,B,D,D,A,C,D,D,C,A,A,A,D,A,C,B
sample_1213.jpg,D,B,D,B,D,D,B,B,C,A,C,A,C,B,D,D,B,B,A,B,B,D,C,C,C,C,D,B,B,D,C,D,B,C,C,A,A,B,A,D
sample_1214.jpg,B,C,D,B,A,C,C,A,B,C,C,D,D,A,C,D,A,B,B,B,B,B,A,B,A,A,A,A,C,C,D,D,C,B,B,A,D,A,A,A
sample_1215.jpg,C,B,C,D,D,A,B,A,C,C,D,C,C,D,A,A,C,C,D,C,C,D,C,A,A,B,A,B,A,D,B,B,C,D,B,C,D,C,C,D
sample_1216.jpg,B,C,B,A,A,A,B,C,C,C,D,C,B,C,A,C,C,A,D,B,D,D,B,D,D,B,C,C,B,C,D,C,A,A,B,A,C,C,A,A
sample_1217.jpg,D,D,A,C,C,A,D,A,C,C,D,C,D,D,B,A,D,D,B,C,A,D,A,D,C,A,B,D,A,B,C,C,A,B,A,D,B,B,D,A
sample_1218.jpg,C,A,B,D,B,A,C,A,C,B,C,D,D,A,A,C,D,A,A,B,C,B,A,B,D,D,C,D,A,B,D,D,D,C,C,C,A,B,C,D
sample_1219.jpg,D,A,D,A,A,D,A,C,D,D,C,C,B,D,C,A,D,B,A,B,C,B,C,A,A,A,A,A,A,D,A,D,B,B,C,A,B,A,A,C
sample_1220.jpg,C,D,C,A,B,C,C,D,B,C,A,C,B,B,D,A,B,A,A,B,A,A,B,B,A,C,D,B,C,D,C,D,C,D,D,C,A,C,C,A
sample_1221.jpg,C,A,D,D,D,C,B,A,D,C,D,C,D,B,D,B,B,A,D,D,A,B,B,C,C,B,A,B,B,C,A,C,C,B,A,B,C,B,B,B
sample_1222.jpg,C,B,D,B,B,C,A,C,D,A,A,A,A,A,D,A,D,B,C,B,D,A,D,D,A,A,C,D,B,C,B,B,A,D,C,C,B,A,A,B
sample_1223.jpg,B,B,C,C,C,C,D,B,C,A,B,B,C,A,A,A,B,A,D,A,A,C,A,D,D,A,D,B,A,D,C,B,A,D,A,D,A,C,C,B
sample_1224.jpg,A,D,B,A,D,A,C,C,A,C,B,A,A,C,C,D,C,C,C,D,C,B,A,A,B,B,A,A,C,C,D,B,C,A,C,B,B,A,B,A
sample_1225.jpg,C,D,A,B,A,A,A,B,A,C,B,A,A,A,A,C,D,D,D,D,C,B,C,A,C,C,A,C,A,B,D,C,A,B,B,D,C,D,D,D
sample_1226.jpg,D,B,C,D,A,D,A,D,B,D,A,A,D,B,B,C,D,A,A,D,C,D,A,C,A,A,A,C,A,B,D,D,B,A,B,C,A,B,C,A
sample_1227.jpg,D,C,B,B,C,B,D,A,C,B,B,A,C,C,D,C,D,C,D,C,D,C,C,C,D,A,A,A,A,D,A,C,D,A,D,D,A,D,B,B
sample_1228.jpg,A,A,C,B,C,C,D,A,C,D,D,B,C,D,C,A,D,D,B,D,D,B,A,B,D,D,A,A,B,B,C,B,A,B,D,B,A,B,D,D
sample_1229.jpg,B,A,B,B,C,B,B,D,A,D,B,B,D,D,A,C,B,C,C,D,B,C,C,D,D,B,C,B,C,B,C,A,B,D,D,B,D,D,B,D
sample_1230.jpg,C,B,C,C,B,C,D,C,B,B,C,D,A,C,D,C,A,B,B,D,B,B,D,D,B,C,C,D,D,D,A,B,B,A,B,C,D,C,B,A
sample_1231.jpg,B,A,B,D,C,A,C,B,C,C,C,B,A,D,D,A,A,D,A,C,B,A,D,C,D,C,A,C,C,C,B,B,A,B,C,B,D,A,B,C
sample_1232.jpg,D,B,A,A,C,C,B,C,B,A,C,B,A,A,B,B,B,C,C,B,D,D,B,D,D,D,A,A,D,C,D,B,C,B,D,B,A,B,C,A
sample_1233.jpg,B,C,D,D,B,D,D,D,C,B,A,B,C,C,C,A,A,B,A,D,D,A,A,D,B,C,A,D,B,A,B,D,B,C,A,A,A,A,A,B
sample_1234.jpg,D,D,A,A,A,B,B,D,D,C,A,C,C,D,C,C,C,C,D,D,C,B,C,B,C,D,A,C,D,B,D,C,C,B,A,D,A,A,B,A
sample_1235.jpg,D,A,D,C,B,D,B,D,C,D,B,D,C,C,A,D,D,C,B,B,D,C,B,D,C,A,C,B,D,C,A,A,D,B,A,D,D,A,B,A
sample_1236.jpg,B,A,C,A,B,C,C,A,B,C,D,B,B,D,D,A,D,D,D,D,C,D,A,D,D,D,A,D,B,C,A,B,C,D,B,B,D,C,B,D
sample_1237.jpg,B,A,D,B,C,C,D,C,B,B,D,D,B,B,D,B,D,B,C,B,A,A,C,C,D,D,A,C,D,B,A,A,D,B,B,D,A,C,A,D
sample_1238.jpg,C,C,B,C,C,B,D,C,B,D,D,A,D,D,B,A,A,C,D,A,B,C,D,A,D,A,D,D,B,C,C,A,B,D,B,B,B,D,B,C
sample_1239.jpg,D,C,B,B,B,C,B,D,D,D,D,D,C,D,B,B,D,B,C,C,C,A,C,B,D,A,D,D,B,C,C,D,A,D,C,A,D,A,D,C
sample_1240.jpg,A,C,D,A,B,B,C,C,C,A,C,C,C,C,A,B,B,C,D,B,A,B,B,A,C,D,A,A,C,D,A,C,A,A,D,A,A,A,D,C
sample_1241.jpg,A,C,A,D,B,C,A,D,C,B,A,A,A,B,D,D,A,C,B,D,D,C,C,D,D,D,A,B,C,B,B,A,D,A,A,B,B,A,B,A
sample_1242.jpg,A,D,D,D,B,B,B,C,B,C,A,B,B,D,C,B,B,D,C,C,A,C,D,A,D,A,B,B,D,B,A,D,D,A,A,A,C,A,C,B
sample_1243.jpg,A,C,D,C,B,A,C,D,A,A,A,D,C,B,B,B,B,A,B,A,D,A,A,A,C,A,B,D,A,B,A,C,C,B,A,A,D,D,C,A
sample_1244.jpg,B,D,C,C,A,A,A,A,C,C,B,B,D,B,A,C,D,B,A,B,C,C,C,D,C,C,C,B,D,A,A,D,C,A,A,C,B,C,C,C
sample_1245.jpg,B,B,C,A,A,A,B,B,D,A,B,D,B,B,B,B,C,A,C,D,B,B,D,D,A,B,D,B,A,B,A,D,B,D,B,B,D,C,B,D
sample_1246.jpg,C,D,D,B,B,C,D,C,A,C,D,B,C,D,B,C,B,B,A,C,C,D,C,A,D,C,D,A,C,C,A,D,B,D,B,D,B,D,A,D
sample_1247.jpg,A,D,A,D,D,D,A,D,B,C,C,B,B,C,A,A,D,B,D,A,B,B,A,C,A,D,B,A,B,D,A,C,A,B,D,D,A,D,C,C
sample_1248.jpg,B,D,D,D,B,C,C,B,C,B,D,D,B,C,A,B,B,B,D,B,C,A,C,C,A,C,C,A,B,D,B,A,B,C,C,B,D,A,D,B
sample_1249.jpg,B,A,D,D,A,D,D,D,D,A,D,C,D,B,A,D,D,A,D,A,A,B,B,A,B,B,D,C,A,B,A,A,D,C,D,B,D,B,A,A
sample_1250.jpg,D,D,C,A,A,A,B,C,B,C,C,A,B,D,C,B,D,B,A,D,D,C,D,A,C,C,D,D,C,B,D,C,B,B,B,B,D,A,D,C
sample_1251.jpg,A,B,A,C,A,C,A,A,C,D,D,C,A,D,A,D,D,C,B,D,C,C,A,B,B,C,A,A,A,C,A,A,C,D,A,A,A,B,D,D
sample_1252.jpg,C,D,C,B,D,D,B,D,C,C,D,C,B,A,A,A,C,B,C,A,A,C,C,D,A,C,C,B,C,B,B,B,B,C,C,D,B,D,B,C
sample_1253.jpg,C,B,A,A,C,B,B,A,A,C,C,C,C,B,A,B,D,D,A,A,C,A,B,D,A,D,B,B,B,C,B,D,B,D,A,B,D,B,B,C
sample_1254.jpg,C,A,A,C,A,B,C,C,D,A,C,B,C,B,D,C,D,D,B,B,A,C,A,B,C,A,B,A,A,B,A,A,A,D,C,B,B,D,C,C
sample_1255.jpg,B,A,C,A,C,C,B,C,C,C,A,D,D,A,B,B,A,B,A,C,C,D,C,A,C,A,A,D,D,A,B,D,C,A,D,D,A,B,B,A
sample_1256.jpg,D,C,D,C,C,C,A,D,A,C,A,A,A,A,C,A,C,A,B,D,D,C,D,B,A,A,B,D,C,C,B,C,D,D,C,D,C,B,B,C
sample_1257.jpg,B,B,A,A,C,C,D,B,B,B,A,D,A,D,D,D,D,C,A,D,B,D,D,A,A,A,C,B,B,D,C,B,C,A,B,D,D,B,A,C
sample_1258.jpg,C,A,D,A,B,D,A,A,C,B,A,A,D,C,C,A,D,C,B,C,B,D,C,C,B,D,B,C,B,B,D,D,D,D,D,C,C,C,C,B
sample_1259.jpg,C,B,C,C,A,C,B,C,A,A,A,C,A,D,A,A,A,D,B,A,B,D,B,B,D,B,C,C,D,D,C,D,B,D,D,C,B,D,C,B
sample_1260.jpg,C,C,C,D,B,C,A,D,C,C,C,A,B,D,B,A,D,D,D,D,D,A,B,A,A,A,A,A,C,B,B,D,D,B,D,B,D,D,D,C
sample_1261.jpg,C,A,D,C,D,D,A,C,C,D,B,A,A,A,D,B,C,B,A,A,C,C,C,A,A,D,C,C,B,A,A,A,C,D,D,B,A,C,A,D
sample_1262.jpg,D,B,C,D,D,C,B,B,A,C,B,B,C,D,C,D,B,B,C,D,B,D,B,B,D,B,C,D,C,C,A,B,C,D,D,A,A,D,A,A
sample_1263.jpg,D,B,B,D,A,C,C,B,A,B,C,A,C,C,D,D,B,B,D,C,C,A,A,C,A,D,B,C,B,C,D,D,A,C,A,B,C,C,D,A
sample_1264.jpg,C,A,D,B,D,C,D,A,A,D,C,C,C,C,B,A,A,B,B,A,D,D,C,D,A,A,C,B,B,B,D,B,D,D,B,A,A,A,A,B
sample_1265.jpg,A,B,C,C,B,A,B,B,C,A,C,A,C,D,D,C,D,B,A,B,A,D,D,A,C,A,D,D,B,B,B,C,C,A,B,C,A,A,C,A
sample_1266.jpg,A,A,B,D,C,C,A,A,B,C,D,A,B,D,A,A,A,A,C,B,C,D,D,A,C,D,B,A,B,B,A,C,B,D,D,D,C,C,D,B
sample_1267.jpg,D,C,D,B,C,A,C,D,C,D,A,D,D,C,D,C,A,C,D,D,A,A,A,B,C,B,D,A,B,C,B,A,B,D,D,D,D,C,C,D
sample_1268.jpg,A,A,D,B,C,C,B,A,A,A,B,D,B,A,C,D,D,D,D,D,A,D,A,A,D,C,C,D,C,D,C,A,A,A,B,B,C,B,A,B
sample_1269.jpg,D,C,C,D,D,C,B,B,C,D,D,C,D,D,C,C,D,B,C,B,B,A,C,D,A,D,D,A,A,B,A,D,B,A,A,D,B,D,D,A
sample_1270.jpg,B,C,C,D,B,D,D,C,D,D,B,B,D,C,A,A,C,A,B,A,B,C,A,D,B,B,C,D,C,C,B,C,A,C,A,B,A,C,D,C
sample_1271.jpg,A,B,B,D,B,B,C,C,C,D,A,C,C,C,D,D,B,A,B,B,B,C,B,B,D,B,C,D,B,D,A,D,A,A,C,D,D,C,A,B
sample_1272.jpg,B,B,A,C,B,A,A,B,D,C,D,C,A,C,C,C,C,A,B,D,C,A,A,C,A,A,D,C,C,C,D,D,A,C,A,C,B,A,C,D
sample_1273.jpg,A,C,B,D,C,D,C,D,D,A,B,A,A,D,A,D,C,C,B,D,A,B,D,D,C,A,D,C,C,A,A,B,B,C,B,D,A,C,B,A
sample_1274.jpg,C,C,A,B,B,A,A,B,C,C,B,B,C,A,D,B,A,C,B,B,B,D,A,A,A,D,B,A,D,B,A,C,D,B,C,B,C,C,B,B
sample_1275.jpg,B,A,C,A,A,A,B,B,D,D,B,A,C,D,D,A,B,A,C,B,C,C,D,C,D,A,D,D,D,B,C,B,D,C,B,A,A,D,A,D
sample_1276.jpg,B,A,D,C,A,D,C,B,D,C,C,A,C,D,D,B,D,A,D,A,D,D,D,A,C,A,B,D,C,B,D,D,B,A,B,C,C,A,A,B
sample_1277.jpg,B,D,C,D,C,C,A,A,A,C,A,A,B,B,B,D,B,B,B,A,C,B,D,C,D,D,B,D,D,B,C,B,C,D,C,D,A,D,A,A
sample_1278.jpg,D,C,B,B,B,D,D,B,A,D,A,D,B,D,D,C,C,B,B,D,D,A,A,B,D,C,C,D,D,A,B,A,A,D,A,C,A,C,C,C
sample_1279.jpg,A,C,D,D,C,B,A,D,B,C,A,C,D,A,C,A,D,A,C,A,C,A,B,A,D,C,C,D,A,B,B,D,C,A,A,D,D,D,C,C
sample_1280.jpg,C,B,B,A,A,B,A,A,A,A,A,B,C,C,A,C,C,B,D,C,C,C,C,D,A,D,B,D,B,D,D,A,A,D,C,D,A,A,D,C
sample_1281.jpg,A,C,C,C,A,B,B,A,B,C,C,C,B,B,D,D,C,A,A,A,D,B,C,B,B,D,A,B,D,B,A,A,A,B,B,C,A,B,C,B
sample_1282.jpg,B,C,C,B,A,A,B,D,A,A,C,C,C,D,D,D,A,B,D,A,A,A,D,B,A,C,A,B,C,C,D,D,B,B,A,A,D,A,B,B
sample_1283.jpg,A,D,A,D,B,B,C,B,D,C,D,B,D,C,C,A,C,D,A,C,A,D,A,B,B,C,C,C,D,D,D,C,A,A,B,C,B,B,D,A
sample_1284.jpg,D,B,A,A,B,A,A,B,C,A,C,D,D,A,A,B,B,A,B,D,B,D,D,A,A,C,D,C,A,C,C,A,D,C,D,D,A,D,A,B
sample_1285.jpg,B,C,A,A,D,A,C,B,B,A,D,D,A,C,B,B,C,B,D,B,B,D,B,C,C,A,A,C,A,D,D,B,D,D,D,A,A,C,D,C
sample_1286.jpg,C,C,C,A,D,B,D,B,D,C,D,B,A,D,B,B,B,B,B,D,A,C,B,D,C,B,C,B,B,A,B,C,B,D,B,B,B,D,D,A
sample_1287.jpg,C,D,A,D,D,A,C,A,B,A,B,C,A,C,D,C,B,B,B,B,B,B,B,B,C,B,C,A,A,B,A,D,D,B,B,C,C,C,D,D
sample_1288.jpg,D,B,B,B,C,C,A,D,B,A,C,D,C,D,D,B,A,C,D,D,C,B,B,B,B,B,C,D,A,A,C,C,D,B,D,A,C,C,C,B
sample_1289.jpg,D,A,C,A,C,A,D,B,A,C,D,A,C,C,C,D,B,B,C,A,C,B,B,C,C,C,D,D,C,D,D,D,A,D,A,D,C,A,C,B
sample_1290.jpg,A,A,A,D,C,D,D,A,D,B,A,B,B,D,D,A,A,D,D,D,D,A,B,A,C,B,C,A,A,B,D,C,C,A,C,A,D,B,A,C
sample_1291.jpg,D,C,B,B,D,A,C,B,C,D,D,C,D,B,C,A,A,D,C,A,A,A,C,B,B,A,B,A,B,D,B,A,D,C,C,A,B,A,B,C
sample_1292.jpg,D,B,C,D,C,B,B,B,D,B,B,D,A,C,B,C,D,C,D,C,D,B,C,A,B,C,A,C,D,B,C,B,D,C,D,C,D,A,B,D
sample_1293.jpg,B,C,D,C,A,A,C,B,A,A,A,D,C,D,C,B,C,B,C,D,C,A,A,C,B,B,C,B,C,C,A,B,D,B,A,D,D,A,B,C
sample_1294.jpg,D,D,C,B,C,A,C,D,A,A,D,B,B,C,B,A,D,C,B,C,A,C,A,D,C,A,B,A,D,C,B,A,C,B,D,A,D,A,C,A
sample_1295.jpg,C,C,C,B,A,A,C,C,C,D,A,A,A,D,D,A,D,A,C,B,B,A,B,C,A,B,C,D,C,D,C,A,C,B,A,C,D,A,D,D
sample_1296.jpg,B,A,A,D,C,A,D,D,B,D,B,C,C,D,D,D,D,C,A,A,C,B,B,A,B,C,A,B,D,C,B,C,B,C,B,B,A,D,C,C
